model_name,dataset_name,optimizer_name,learning_rate,sequence_aggregation,dimension_name,total_num_batches,start_time,best_r2,best_mse,best_rmse,best_mae,best_weights,best_model_path,final_model_path
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,1e-05,max,intensity,20000,1661593235,0.4143839445895317,0.1163003868845965,0.3410284253322537,0.269511006110793,"[0.07740465 0.07658029 0.07668493 0.07677975 0.07681116 0.07687084
 0.07654386 0.07687876 0.07700758 0.07643727 0.07709701 0.07749922
 0.07740465]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661593235_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661593235_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,1e-05,max,arousal,20000,1661600681,0.2004506817811361,0.1315327656462156,0.3626744623573814,0.297228035956907,"[0.07724753 0.07660569 0.07663783 0.07672024 0.07678805 0.07673734
 0.07660896 0.07716417 0.07703409 0.07679152 0.07710606 0.07731089
 0.07724753]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661600681_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661600681_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0001,max,arousal,20000,1661599166,0.9505948303251058,14.97758777616365,3.87008885894932,3.121897859039442,"[0.075846   0.07913949 0.07909088 0.07865551 0.07858454 0.07806299
 0.07741444 0.07551081 0.07609043 0.07603756 0.07616167 0.07355966
 0.075846  ]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661599166_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661599166_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,1e-05,min,valence,20000,1661607856,0.347434884781423,0.1907841909408833,0.4367884968046701,0.362521557006515,"[0.07754847 0.07598135 0.0763114  0.07655837 0.07654786 0.076854
 0.0769418  0.07740801 0.07729916 0.07636933 0.07709579 0.07753597
 0.07754847]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661607856_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661607856_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0001,min,valence,20000,1661610257,0.9245868439971092,24.1218990470872,4.911404997257628,4.025499918054144,"[0.07579845 0.07803404 0.07863799 0.07961224 0.0800907  0.07860807
 0.07815232 0.07700454 0.07540796 0.07401997 0.0736189  0.07521635
 0.07579845]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661610257_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661610257_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,1e-05,min,intensity,20000,1661615066,0.3842419859817976,0.1222864274228497,0.3496947632190818,0.2734664050716853,"[0.0773359  0.07640682 0.07658485 0.07675137 0.07684506 0.07695122
 0.07682461 0.0770234  0.07695347 0.07668707 0.07712236 0.0771779
 0.0773359 ]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661615066_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661615066_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,1e-05,min,arousal,20000,1661622283,0.1419395455164466,0.1411583527096149,0.3757104639341509,0.3132543218838167,"[0.07722972 0.07649366 0.07662836 0.07679427 0.07686114 0.07694516
 0.07670382 0.07691734 0.07719983 0.07687332 0.07707521 0.07704837
 0.07722972]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661622283_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661622283_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0001,min,arousal,20000,1661620753,0.941351931520295,17.779649363366385,4.216592150465395,3.188211358036527,"[0.07596386 0.07879132 0.07862208 0.07896097 0.07872548 0.07800418
 0.07764214 0.07499793 0.07553826 0.07561558 0.07535227 0.07582215
 0.07596386]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661620753_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661620753_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,mean,valence,20000,1661631664,0.9154327361757892,27.04996195329372,5.200957791916189,4.194352938917283,"[0.05560148 0.07693923 0.07661515 0.08504386 0.08548172 0.09740403
 0.11713575 0.10904612 0.05259674 0.05778167 0.06717529 0.0635775
 0.05560148]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661631664_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661631664_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,mean,arousal,20000,1661639191,0.9495892313973576,15.282443448294268,3.9092765888709216,3.086439002843984,"[0.05344347 0.09342429 0.17516358 0.09895053 0.1031796  0.09760799
 0.05693378 0.09893138 0.04479884 0.03806819 0.03733274 0.04872217
 0.05344347]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661639191_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661639191_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,max,valence,20000,1661646548,0.941785323613983,18.62073703411276,4.315175203176895,3.428030849065376,"[0.06800563 0.09053445 0.09309057 0.09110028 0.09245834 0.08658037
 0.08047484 0.07412588 0.0691425  0.0647419  0.06545903 0.05628053
 0.06800563]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661646548_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661646548_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,max,arousal,20000,1661654036,0.9652767354954492,10.526646207555457,3.2444793430619123,2.550878628202242,"[0.06406152 0.09769379 0.09843269 0.09467318 0.09182924 0.08200575
 0.08047397 0.07055374 0.0711572  0.06779014 0.0635635  0.05370383
 0.06406152]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661654036_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661654036_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,min,valence,20000,1661661419,0.9379814537487516,19.837455306370845,4.453925830811605,3.6716756559799375,"[0.06142662 0.09442478 0.09760123 0.10032937 0.11116623 0.08476504
 0.08518412 0.07623994 0.07125932 0.05654282 0.04683484 0.05279901
 0.06142662]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661661419_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661661419_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.001,min,arousal,20000,1661668873,0.962111105165479,11.48633335054097,3.3891493550064995,2.677241914309114,"[0.06667642 0.09182291 0.09175984 0.09204195 0.09233437 0.08374237
 0.08554571 0.06718266 0.07204176 0.06823714 0.0606113  0.06132711
 0.06667642]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661668873_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661668873_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,mean,valence,20000,1661676075,0.9083665401188152,29.31017856492473,5.413887564858059,4.354961953544388,"[0.07569977 0.07501337 0.0749135  0.0762729  0.07720688 0.07925986
 0.07952034 0.08040065 0.07819381 0.07605021 0.07652196 0.07524693
 0.07569977]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661676075_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661676075_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,mean,arousal,20000,1661683285,0.941095899803633,17.85726750606319,4.225786022275996,3.3756176156495936,"[0.0772887  0.07671469 0.07756222 0.07876596 0.07747237 0.0774667
 0.077331   0.07744641 0.07623493 0.07447787 0.07536955 0.07658085
 0.0772887 ]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661683285_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661683285_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,max,valence,20000,1661690532,0.9146395383577768,27.30367680497992,5.225292030593115,4.264630938609669,"[0.07737006 0.07583829 0.07644704 0.07693084 0.0772469  0.07757002
 0.07750981 0.07760901 0.07631813 0.0761993  0.07665524 0.07693527
 0.07737006]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661690532_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661690532_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,max,arousal,20000,1661697661,0.9443557608656268,16.869013533545832,4.10719046716193,3.248872900007875,"[0.07736211 0.07645237 0.07696768 0.07700941 0.07719339 0.07687115
 0.07698935 0.07643735 0.07655296 0.07660188 0.07687512 0.07732507
 0.07736211]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661697661_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661697661_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,min,valence,20000,1661704820,0.91681724716536,26.60710773408126,5.158207802529989,4.168368161657512,"[0.07734887 0.07603299 0.07670988 0.07755059 0.07809702 0.07752924
 0.0777709  0.07763282 0.07623298 0.07533749 0.07563354 0.07677485
 0.07734887]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661704820_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661704820_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,0.0005,mean,intensity,20000,1661743801,0.4262579045286043,0.1139422784925744,0.3375533713245572,0.2767656052788789,"[0.0765797  0.07702374 0.07689704 0.07687922 0.07712955 0.0769975
 0.07706603 0.07790519 0.07751602 0.07608943 0.07644418 0.0768927
 0.0765797 ]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661743801_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661743801_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,mean,valence,20000,1661743801,0.9131323822645768,27.78576068868561,5.271220037968972,4.2499449496694295,"[0.06396584 0.07647271 0.07799894 0.08106487 0.08192922 0.08929419
 0.09863293 0.09903064 0.0625353  0.06522687 0.07108546 0.0687971
 0.06396584]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661743801_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661743801_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,0.0005,mean,arousal,20000,1661749873,0.2273438611656,0.1271086054589012,0.3565229381945868,0.2901736467171319,"[0.07669053 0.0770812  0.0770355  0.07702922 0.07706696 0.07695357
 0.07694484 0.0774943  0.07720257 0.07654718 0.07652268 0.07674094
 0.07669053]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661749873_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661749873_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,mean,arousal,20000,1661751055,0.9466107305389684,16.185400736801903,4.023108342662661,3.2054622523998697,"[0.06101856 0.08874553 0.15070154 0.0957567  0.09234963 0.0940821
 0.06409001 0.09493227 0.0521228  0.04507769 0.04372905 0.05637556
 0.06101856]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661751055_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661751055_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,mean,valence,20000,1661756919,0.3733175265544921,0.1832171317234537,0.4280387035344511,0.3616535190806528,"[0.0774027  0.07629658 0.07619438 0.07645448 0.07642038 0.07650473
 0.07674342 0.07782418 0.07715699 0.07657759 0.07737458 0.07764732
 0.0774027 ]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661756919_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661756919_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,max,valence,20000,1661759309,0.937463929332248,20.002992361056968,4.472470498623436,3.5500579376431065,"[0.06324972 0.09317559 0.0971685  0.10060102 0.10582231 0.09016176
 0.08117497 0.07405134 0.06886681 0.0621037  0.05644481 0.04392975
 0.06324972]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661759309_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661759309_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,mean,intensity,20000,1661764356,0.4323161584504982,0.1127391399029612,0.3357664960995382,0.2771833397746387,"[0.07722456 0.07661151 0.07664756 0.07662261 0.07669959 0.07660355
 0.07659955 0.07707986 0.07703041 0.07685301 0.07737985 0.07742329
 0.07722456]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661764356_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661764356_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,mean,arousal,20000,1661771251,0.2337211632892014,0.1260594842020068,0.3550485659765532,0.2921765464325721,"[0.07715454 0.07666969 0.07673001 0.07670901 0.07673706 0.07660634
 0.07664865 0.07716849 0.07687557 0.07710914 0.07727136 0.0771656
 0.07715454]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661771251_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661771251_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,max,arousal,20000,1661769193,0.9614334087303488,11.691782656950624,3.4193248832116883,2.724436618664236,"[0.06707236 0.09354534 0.09321455 0.08963919 0.0878657  0.08256362
 0.08401392 0.07425366 0.07319747 0.06926234 0.06617201 0.05212742
 0.06707236]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661769193_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661769193_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,max,valence,20000,1661777874,0.2982465522318183,0.2051649109799313,0.4529513340083362,0.3611809877744759,"[0.07727066 0.07669549 0.07706141 0.07726607 0.0772192  0.07731456
 0.077185   0.07722546 0.07660153 0.07598024 0.07611778 0.07679185
 0.07727066]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661777874_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661777874_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,min,valence,20000,1661779003,0.9419682496335504,18.562225718435624,4.308390153924737,3.4963354486299387,"[0.06456823 0.09020284 0.09217212 0.09443145 0.10185184 0.0874355
 0.08481274 0.0753359  0.06994259 0.0586574  0.05582458 0.06019657
 0.06456823]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661779003_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661779003_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,max,intensity,20000,1661784635,0.4496285893733643,0.1093009786783156,0.3306069852231129,0.2619266467228643,"[0.07709727 0.0772073  0.07741756 0.07752258 0.07756404 0.07752338
 0.07684189 0.07649655 0.07662582 0.07543686 0.07629904 0.07687047
 0.07709727]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661784635_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661784635_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,0.0005,min,arousal,20000,1661788422,0.9596384899686614,12.23592719650302,3.4979890217813745,2.7185773795143087,"[0.06476208 0.09214418 0.09214534 0.09301046 0.09994493 0.08272778
 0.08373126 0.06887845 0.07141536 0.06615303 0.06205244 0.05827257
 0.06476208]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661788422_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661788422_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,max,arousal,20000,1661791661,0.1996793937014103,0.1316596491941402,0.3628493477934613,0.2994996957683039,"[0.07723246 0.07667154 0.07676119 0.0769125  0.07704172 0.07689749
 0.07656412 0.07719564 0.07694932 0.07652675 0.07683753 0.07717726
 0.07723246]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661791661_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661791661_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,min,valence,20000,1661802009,0.3661703482247692,0.1853066835602688,0.4304726281196852,0.3598965098722091,"[0.07712343 0.07655468 0.07687726 0.07710365 0.07707113 0.0771696
 0.07713783 0.07733209 0.07714989 0.07577501 0.07661127 0.0769707
 0.07712343]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661802009_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_valence_hubert_base_ls960_1661802009_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,min,intensity,20000,1661811168,0.4334809737325354,0.1125078134789357,0.335421844069428,0.2629691284287077,"[0.07693734 0.07701147 0.07715407 0.07733307 0.07738142 0.07717668
 0.07697528 0.07696088 0.0767251  0.07630613 0.07664117 0.07645999
 0.07693734]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661811168_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_intensity_hubert_base_ls960_1661811168_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,mean,valence,20000,1661811182,0.9110544430084132,28.450417144135315,5.333893244538675,4.315238933830186,"[0.07321575 0.07486277 0.07544775 0.07715054 0.0782021  0.08164001
 0.08318146 0.08462367 0.07585629 0.07356407 0.07540296 0.07363686
 0.07321575]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661811182_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661811182_FINAL.pt
hubert_base_ls960,EU_Emotion_Stimulus_Set,adam,5e-05,min,arousal,20000,1661818679,0.1954212645725996,0.1323601481978025,0.3638133425230616,0.2986565028788535,"[0.07687454 0.07700786 0.07709415 0.07726596 0.07737109 0.07726915
 0.07687274 0.07677928 0.07695848 0.07651294 0.07666574 0.07645357
 0.07687454]",dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661818679_BEST.pt,dimension_models/model_objects/EU_Emotion_Stimulus_Set_arousal_hubert_base_ls960_1661818679_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,mean,arousal,20000,1661835817,0.9424712847638972,17.44030812501199,4.176159494680728,3.343260476081692,"[0.07659813 0.07825519 0.08083119 0.08182908 0.07860526 0.0786443
 0.0766755  0.07948665 0.07568346 0.07056424 0.07183157 0.07439722
 0.07659813]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661835817_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661835817_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,max,valence,20000,1661841127,0.9170040963967384,26.547341527026315,5.152411234269477,4.181022380166531,"[0.07696321 0.07633126 0.07692443 0.07740322 0.07776231 0.07804567
 0.07761629 0.07741632 0.07601081 0.07588948 0.07633364 0.07634021
 0.07696321]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661841127_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661841127_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,max,arousal,20000,1661964881,0.9474453194780346,15.932388163944966,3.99153957314029,3.12296460242103,"[0.07701154 0.07711826 0.07750414 0.07739998 0.07753071 0.07714015
 0.07713549 0.07625873 0.07632978 0.07637746 0.07665475 0.07652744
 0.07701154]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661964881_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661964881_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,min,valence,20000,1661970796,0.9199132113739072,25.616822483466475,5.06130640086791,4.112721058240849,"[0.07694693 0.07661731 0.07729983 0.07819339 0.07869843 0.0779467
 0.07790182 0.07729163 0.07584184 0.07494026 0.07503446 0.07634044
 0.07694693]",dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661970796_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_valence_hubert_base_ls960_1661970796_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,5e-05,min,arousal,20000,1661977346,0.9338388145742856,20.05731320445668,4.478539181971804,3.454933504700183,"[0.07702063 0.07712634 0.07729241 0.07759192 0.07766499 0.07743204
 0.07750931 0.07587896 0.07615933 0.07618819 0.07621844 0.07689683
 0.07702063]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661977346_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661977346_FINAL.pt
hubert_base_ls960,morgan_emotional_speech_set,adam,1e-05,min,arousal,20000,1661984665,0.9335328200682756,20.150077981967787,4.488883823621167,3.4745159920115123,"[0.07740502 0.07652277 0.07682896 0.07712729 0.07729378 0.07710976
 0.07731293 0.07615604 0.07643058 0.07646752 0.07661093 0.07732938
 0.07740502]",dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661984665_BEST.pt,dimension_models/model_objects/morgan_emotional_speech_set_arousal_hubert_base_ls960_1661984665_FINAL.pt
hubert_base_ls960,azure_speech,adam,0.0001,mean,valence,20000,1662008396,0.5288461538461539,0.6797385620915033,,,"[0.10559227 0.04115864 0.05281687 0.04044586 0.04270765 0.04799996
 0.03930579 0.05782954 0.09095845 0.1399214  0.14020227 0.09546898
 0.10559227]",dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662008396_BEST.pt,dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662008396_FINAL.pt
wavlm_base_plus,azure_speech,adam,0.0001,mean,valence,20000,1662012871,0.5,0.6666666666666666,,,"[0.07688982 0.07674754 0.07679199 0.07650764 0.07665232 0.07678797
 0.07690367 0.07712504 0.07711309 0.07708792 0.07708407 0.07726794
 0.07704095]",dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662012871_BEST.pt,dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662012871_FINAL.pt
hubert_base_ls960,azure_speech,adam,0.001,mean,valence,20000,1662017475,0.6314102564102564,0.7294117647058824,,,"[0.08927274 0.03578425 0.04840279 0.03428635 0.03414162 0.04308996
 0.03179726 0.05306635 0.09650699 0.16164827 0.19662012 0.0861105
 0.08927274]",dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662017475_BEST.pt,dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662017475_FINAL.pt
hubert_base_ls960,IADS2007,adam,0.0001,mean,pleasure,20000,1662008402,-0.1458445303288946,2.718221379699876,1.6487029385853218,1.334663413275507,"[0.07715742 0.07685967 0.07703871 0.07701252 0.0769573  0.07683002
 0.07653663 0.07666344 0.07684457 0.07700104 0.07707436 0.07686695
 0.07715742]",dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662008402_BEST.pt,dimension_models/model_objects/IADS2007_pleasure_hubert_base_ls960_1662008402_FINAL.pt
wavlm_base_plus,azure_speech,adam,0.001,mean,valence,20000,1662022297,0.5032051282051282,0.6680942184154176,,,"[0.04436854 0.049422   0.04860577 0.02952848 0.04692833 0.04179636
 0.051155   0.06444527 0.0924505  0.14738888 0.15426348 0.16572894
 0.06391844]",dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662022297_BEST.pt,dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662022297_FINAL.pt
hubert_base_ls960,azure_speech,adam,1e-05,mean,valence,20000,1662026577,0.5,0.6666666666666666,,,"[0.07694069 0.07692318 0.07692426 0.07690047 0.07690142 0.07691033
 0.0769199  0.07691841 0.07691048 0.0769238  0.07695102 0.07693524
 0.07694069]",dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662026577_BEST.pt,dimension_models/model_objects/azure_speech_valence_hubert_base_ls960_1662026577_FINAL.pt
wavlm_base_plus,azure_speech,adam,1e-05,mean,valence,20000,1662030818,0.5,0.6666666666666666,,,"[0.07692447 0.07691713 0.07693224 0.07691834 0.07691753 0.07691721
 0.07691689 0.07692827 0.07692204 0.07691848 0.0769164  0.07693919
 0.07693186]",dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662030818_BEST.pt,dimension_models/model_objects/azure_speech_valence_wavlm_base_plus_1662030818_FINAL.pt
hubert_base_ls960,IADS2007,adam,0.0001,mean,arousal,20000,1662025361,-0.3831562202439935,1.8645775742621185,1.365495358564839,1.1750586203137925,"[0.07731246 0.07692061 0.07713324 0.07717489 0.07674889 0.07658638
 0.07634842 0.07569324 0.076887   0.07696747 0.07762069 0.0772943
 0.07731246]",dimension_models/model_objects/IADS2007_arousal_hubert_base_ls960_1662025361_BEST.pt,dimension_models/model_objects/IADS2007_arousal_hubert_base_ls960_1662025361_FINAL.pt
hubert_base_ls960,IADS2007,adam,0.0001,mean,arousal,20000,1662035076,-0.3831562202439935,1.8645775742621185,1.365495358564839,1.1750586203137925,"[0.07731246 0.07692061 0.07713324 0.07717489 0.07674889 0.07658638
 0.07634842 0.07569324 0.076887   0.07696747 0.07762069 0.0772943
 0.07731246]",dimension_models/model_objects/IADS2007_arousal_hubert_base_ls960_1662035076_BEST.pt,dimension_models/model_objects/IADS2007_arousal_hubert_base_ls960_1662035076_FINAL.pt
hubert_base_ls960,IADS2007,adam,0.0001,mean,dominance,20000,1662042472,0.041654047166414,1.1126156925909725,1.054805997608552,0.9120826666063532,"[0.07747169 0.07685976 0.07716054 0.07711872 0.07719733 0.07661523
 0.07592422 0.07658211 0.07652007 0.07696963 0.077179   0.07693
 0.07747169]",dimension_models/model_objects/IADS2007_dominance_hubert_base_ls960_1662042472_BEST.pt,dimension_models/model_objects/IADS2007_dominance_hubert_base_ls960_1662042472_FINAL.pt
